time-step	lambda
1565	-0.944306
1566	-0.94433
1567	-0.944353
1568	-0.944376
1569	-0.9444
1570	-0.944423
1571	-0.944447
1572	-0.944471
1573	-0.944495
1574	-0.944519
1575	-0.944543
1576	-0.944568
1577	-0.944593
1578	-0.944619
1579	-0.944645
1580	-0.944671
1581	-0.944698
1582	-0.944725
1583	-0.944752
1584	-0.94478
1585	-0.944809
1586	-0.944838
1587	-0.944867
1588	-0.944897
1589	-0.944928
1590	-0.944959
1591	-0.94499
1592	-0.945022
1593	-0.945055
1594	-0.945088
1595	-0.945121
1596	-0.945155
1597	-0.945189
1598	-0.945224
1599	-0.945259
1600	-0.945295
1601	-0.945331
1602	-0.945367
1603	-0.945404
1604	-0.945441
1605	-0.945478
1606	-0.945516
1607	-0.945554
1608	-0.945592
1609	-0.94563
1610	-0.945669
1611	-0.945707
1612	-0.945746
1613	-0.945785
1614	-0.945824
1615	-0.945863
1616	-0.945902
1617	-0.945941
1618	-0.94598
1619	-0.946019
1620	-0.946058
1621	-0.946097
1622	-0.946135
1623	-0.946174
1624	-0.946213
1625	-0.946251
1626	-0.946289
1627	-0.946327
1628	-0.946364
1629	-0.946402
1630	-0.946439
1631	-0.946475
1632	-0.946512
1633	-0.946548
1634	-0.946584
1635	-0.946619
1636	-0.946654
1637	-0.946689
1638	-0.946723
1639	-0.946756
1640	-0.94679
1641	-0.946823
1642	-0.946855
1643	-0.946887
1644	-0.946918
1645	-0.946949
1646	-0.946979
1647	-0.947009
1648	-0.947039
1649	-0.947068
1650	-0.947096
1651	-0.947124
1652	-0.947151
1653	-0.947178
1654	-0.947204
1655	-0.94723
1656	-0.947256
1657	-0.94728
1658	-0.947305
1659	-0.947329
